TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
6136,1389,,Purchase,New York,ATM,Afternoon,0,19.49894305215389,0
6137,4690,6018.696297803262,Transfer,Chicago,POS,Morning,0,42.43018080285965,0
6138,4928,6719.712785334903,Withdrawal,Houston,ATM,Morning,0,15.655133540910553,0
6139,1294,3897.7545189696652,Purchase,Miami,Mobile,Afternoon,0,19.523193545025734,0
6140,2392,4883.256683257914,Transfer,Miami,Laptop,Afternoon,0,48.61766983388148,0
6141,3843,9898.776165538555,Transfer,New York,Laptop,Night,0,44.61291117342815,0
6142,3912,2147.08947629218,Transfer,Chicago,Laptop,Night,0,46.6607780350445,0
6143,2717,4184.383303356093,Purchase,Houston,POS,Night,1,7.652050501938171,1
6144,3596,2925.3136438639335,Withdrawal,Los Angeles,Laptop,Afternoon,1,8.827521671459895,0
6145,1648,7653.4639892940995,Deposit,Los Angeles,ATM,Morning,0,18.89118675771951,0
6146,2873,7642.48613040055,Transfer,Miami,ATM,Night,1,7.103194326205789,0
6147,1567,,Purchase,Houston,Mobile,Afternoon,1,31.755697197280714,0
6148,4258,823.0892631634993,Deposit,Los Angeles,POS,Afternoon,1,32.32685860457465,0
6149,3900,124.21243995531842,Transfer,New York,Laptop,Morning,1,21.507642237521118,0
6150,3817,4280.23082709243,Purchase,Houston,Mobile,Night,0,25.46546679337436,0
6151,1444,4109.272567414351,Withdrawal,Miami,Laptop,Night,1,6.863830216098631,0
6152,4641,9884.014887612231,Transfer,Chicago,Laptop,Afternoon,0,41.05251941195484,0
6153,1362,4703.3227362198195,Purchase,New York,Mobile,Night,0,16.62771201653147,0
6154,3170,2571.619512058452,Transfer,New York,ATM,Morning,0,46.8551976491695,0
6155,2211,8913.38211590436,Purchase,Houston,Mobile,Night,0,46.487978990795774,0
6156,1741,4915.768817039249,Withdrawal,Chicago,POS,Morning,0,35.881006972238076,0
6157,3041,5995.764595753672,Withdrawal,New York,Mobile,Afternoon,1,26.899227281237692,0
6158,1679,965.7304171778446,Purchase,Chicago,Laptop,Morning,1,13.19929106790614,1
6159,3467,3835.334909224443,Deposit,Miami,ATM,Morning,0,56.316335320573565,0
6160,4697,9442.794507993129,Withdrawal,New York,Mobile,Morning,0,53.87357674837832,0
6161,4323,5899.1587879125,Transfer,Los Angeles,ATM,Morning,0,45.3783095959666,0
6162,2642,3451.573532873192,Withdrawal,Miami,ATM,Afternoon,0,55.17590920613829,0
6163,2572,6260.415134509615,Transfer,Miami,ATM,Morning,0,54.05488265607897,0
6164,2358,9105.00678488538,Withdrawal,New York,ATM,Afternoon,1,31.808808832316014,1
6165,3139,2747.1660987211744,Withdrawal,Los Angeles,Laptop,Night,0,13.375777980710222,0
6166,4601,5056.1160175220375,Transfer,Chicago,Laptop,Night,0,13.028830769312115,0
6167,4937,9587.319632578436,Withdrawal,Los Angeles,Laptop,Night,0,30.332933089409867,0
6168,1062,1732.237471551542,Transfer,Miami,Laptop,Night,0,43.77353504199863,0
6169,4733,7199.442616711149,Transfer,New York,Laptop,Afternoon,0,24.867553057115288,0
6170,3559,6148.665271947793,Withdrawal,Los Angeles,POS,Afternoon,1,24.823522924860164,0
6171,2162,6799.954560094942,Withdrawal,Los Angeles,POS,Night,1,5.298877552767281,1
6172,4769,3518.684110369021,Transfer,Miami,Mobile,Morning,0,46.94830202611174,0
6173,4256,3145.654941102812,Purchase,Chicago,ATM,Night,0,11.128647952929603,0
6174,2228,6845.254609177821,Withdrawal,Los Angeles,POS,Night,0,54.014707604969736,0
6175,3819,2163.277418194408,Deposit,Los Angeles,Laptop,Night,0,11.279937579986585,0
6176,4285,4202.350901141461,Withdrawal,Houston,ATM,Afternoon,0,44.79345095636033,0
6177,1255,1889.8647140686508,Purchase,Miami,Laptop,Night,0,44.99303339241751,0
6178,1134,92.96536282206412,Purchase,Houston,Laptop,Night,1,51.839187355298435,0
6179,4644,9700.873026780313,Withdrawal,Miami,Mobile,Night,0,31.75560106864402,0
6180,1874,4322.712756777626,Withdrawal,Miami,ATM,Afternoon,1,24.75605967488001,0
6181,1821,9693.802648054054,Deposit,Houston,Laptop,Night,0,6.7276710955381365,0
6182,3135,1411.8319624805827,Withdrawal,Chicago,Laptop,Night,0,50.25174687923364,0
6183,4907,5877.794126780285,Purchase,Chicago,Mobile,Morning,0,25.607505099733824,0
6184,4035,2017.7305875844836,Deposit,Miami,ATM,Night,1,59.358360861340586,0
6185,4278,7902.840528363115,Withdrawal,Houston,POS,Afternoon,0,18.633090139489134,0
6186,4200,7839.192857722142,Deposit,Los Angeles,ATM,Morning,0,26.846347898958058,0
6187,1822,1134.945418902725,Deposit,Miami,Laptop,Night,0,25.571282877965444,0
6188,4074,9121.523884235128,Purchase,Miami,POS,Afternoon,1,29.183722159609257,0
6189,1973,1954.350175560214,Purchase,New York,Mobile,Morning,0,14.133823116324121,0
6190,3981,6133.64364247771,Transfer,Chicago,Mobile,Afternoon,0,17.15125656203825,0
6191,2777,9856.479864676163,Purchase,Houston,Laptop,Morning,0,28.170497318444085,0
6192,1120,8825.141382315975,Transfer,Los Angeles,ATM,Afternoon,0,46.48888345096555,0
6193,4456,9566.073646326078,Purchase,Los Angeles,Laptop,Morning,0,44.92701780762179,0
6194,2637,3432.5617244690134,Purchase,Miami,ATM,Night,1,11.885134250700226,1
6195,4109,1064.700665772439,Transfer,Los Angeles,Mobile,Night,1,32.35521020032695,0
6196,2364,1891.5852641616066,Transfer,Los Angeles,Laptop,Night,1,31.81582120366332,1
6197,2007,5009.944001815372,Transfer,Miami,Laptop,Night,0,34.67758866546108,0
6198,1924,7934.364485950488,Deposit,Chicago,POS,Morning,0,19.563692222644935,0
6199,1644,1510.0349053969135,Transfer,New York,Laptop,Morning,0,43.372910754539745,0
6200,3032,6600.718007284963,Deposit,Chicago,ATM,Morning,0,17.542689401711076,0
6201,3761,3242.5402643547236,Deposit,Chicago,POS,Morning,1,20.404257829471728,1
6202,3907,3418.6087031976135,Transfer,New York,ATM,Morning,0,12.310001314386248,0
6203,3068,6622.558124277684,Transfer,Miami,POS,Morning,0,10.47290080543568,0
6204,1241,4675.32420113687,Transfer,Chicago,Mobile,Night,0,52.995692276711914,0
6205,3502,8122.212597329679,Purchase,Houston,ATM,Morning,0,24.24496891607061,0
6206,4010,1567.6259115316423,Purchase,Houston,ATM,Afternoon,0,45.57492586934335,0
6207,3668,7901.583214972714,Transfer,New York,Laptop,Afternoon,0,45.75358823294012,0
6208,3350,651.7101280936345,Withdrawal,Houston,Mobile,Afternoon,0,34.67931969129383,0
6209,2619,1948.598263653594,Transfer,Miami,POS,Morning,0,49.728127122695646,0
6210,4666,6564.935647886622,Withdrawal,Los Angeles,POS,Night,1,1.0507665569580344,1
6211,1802,8550.707308545601,Purchase,Miami,Mobile,Afternoon,0,10.54286277395253,0
6212,1963,2534.269481116097,Purchase,New York,Laptop,Morning,0,51.38650008375348,0
6213,1068,3278.6441422308403,Withdrawal,Los Angeles,ATM,Morning,0,56.271103118385255,0
6214,2152,5375.836275384532,Purchase,Houston,ATM,Night,0,31.14823011917838,0
6215,1195,2123.61233682813,Transfer,Chicago,Laptop,Morning,0,41.90309213639452,0
6216,3187,8113.451053259181,Withdrawal,Houston,POS,Morning,1,10.21236246547501,0
6217,4515,7738.630083607551,Withdrawal,Miami,Laptop,Afternoon,1,40.61436352594673,0
6218,3330,1461.4642025381584,Deposit,Miami,ATM,Afternoon,0,39.311932604572455,0
6219,3359,4643.659020848155,Purchase,New York,Mobile,Afternoon,0,7.467449612684827,0
6220,1745,7750.529388879668,Withdrawal,Chicago,POS,Afternoon,0,47.20197330811499,0
6221,4606,3379.922015723114,Withdrawal,Chicago,Laptop,Afternoon,0,2.981217394237663,0
6222,2688,6334.737158950139,Withdrawal,Los Angeles,ATM,Morning,0,58.819898550394825,0
6223,1276,511.6290833611516,Purchase,Los Angeles,POS,Morning,1,57.99822570733326,1
6224,1060,6090.800717687886,Withdrawal,Miami,Laptop,Night,0,47.42763995476777,0
6225,4390,1535.003270206064,Withdrawal,New York,Mobile,Afternoon,0,29.73018361852615,0
6226,2913,8307.527417893369,Transfer,Miami,POS,Afternoon,0,18.58787495583255,0
6227,3099,3560.94014116898,Transfer,Chicago,Mobile,Afternoon,1,21.004475479541423,1
6228,4927,2822.7230886546754,Deposit,Chicago,ATM,Afternoon,0,7.084782890732097,0
6229,3200,8410.480877347734,Withdrawal,Miami,POS,Afternoon,0,43.78667723653687,0
6230,2772,510.938790487384,Purchase,Chicago,Mobile,Morning,0,57.69009707303101,0
6231,2334,3972.1219053501045,Deposit,Los Angeles,Laptop,Morning,0,15.091758434722022,0
6232,2837,3706.335370344563,Deposit,Chicago,Mobile,Afternoon,0,58.68867137767306,0
6233,3591,2855.155738753013,Deposit,Los Angeles,ATM,Morning,0,27.726515082607804,0
6234,1566,9118.425776694756,Withdrawal,Houston,Laptop,Afternoon,0,9.27016663578261,0
6235,4935,7511.7746512320555,Deposit,New York,Mobile,Night,0,46.554667218625454,0
6236,4460,648.5924102774684,Purchase,New York,POS,Afternoon,1,49.97431939767524,0
6237,2571,7149.727619855192,Transfer,Chicago,Mobile,Night,0,20.928730615588684,0
6238,1621,5277.718339956652,Transfer,New York,POS,Night,0,58.050113123244074,0
6239,3025,9009.670265071776,Withdrawal,Houston,POS,Afternoon,1,32.64506404082462,0
6240,2200,3136.3267173101012,Purchase,Chicago,Mobile,Afternoon,0,2.8956410496855423,0
6241,4433,5745.878376099733,Purchase,Los Angeles,ATM,Afternoon,0,21.335853348290804,0
6242,1313,5012.545194662451,Purchase,Houston,POS,Afternoon,0,46.19009370542975,0
6243,3854,4900.713453213782,Withdrawal,Houston,ATM,Morning,1,12.728481876647008,0
6244,3895,4566.492941176954,Purchase,New York,POS,Morning,0,8.768276292918223,0
6245,3144,2064.23846056749,Transfer,Los Angeles,POS,Night,1,37.21648654686131,1
6246,3928,7559.542125699004,Purchase,Miami,Mobile,Afternoon,0,18.636527192512016,0
6247,2236,4518.846967065494,Purchase,Houston,POS,Morning,0,37.20225739518566,0
6248,3876,,Withdrawal,New York,Laptop,Morning,0,19.610687321388784,0
6249,1136,2615.4761876558355,Deposit,Houston,Mobile,Morning,0,46.50455050942833,0
6250,2029,6830.610957874141,Deposit,Los Angeles,Laptop,Night,0,25.87443655665994,0
6251,4058,9407.763625594693,Withdrawal,Los Angeles,Laptop,Morning,1,59.18511827456565,0
6252,3156,6637.948646930764,Withdrawal,Chicago,POS,Afternoon,0,23.110173594883207,0
6253,3594,8714.016347097771,Withdrawal,Miami,ATM,Morning,0,9.64544872929313,0
6254,4110,8276.53478797249,Withdrawal,Miami,Mobile,Afternoon,0,38.47235779729276,0
6255,1661,3607.575977735148,Purchase,New York,ATM,Morning,0,43.9896666894253,0
6256,3472,6005.238159995571,Purchase,Miami,Mobile,Afternoon,0,21.327809942504963,0
6257,3677,1571.0507847154424,Deposit,Los Angeles,Laptop,Night,0,45.007297009252014,0
6258,3308,5359.90356812904,Withdrawal,Miami,POS,Morning,1,21.147445606502302,0
6259,4497,2311.9154984252286,Withdrawal,New York,POS,Morning,0,6.732077657780412,0
6260,1086,7439.930781374931,Purchase,Houston,POS,Night,0,5.908737156015565,0
6261,3512,5285.303634702324,Withdrawal,Miami,ATM,Night,0,29.11740736643191,0
6262,3123,4118.161352690288,Transfer,Miami,POS,Night,0,59.03306970170704,0
6263,3518,2695.282990708106,Purchase,Los Angeles,POS,Afternoon,1,32.38274468129319,0
6264,3461,99869.97833594456,Transfer,Los Angeles,ATM,Afternoon,0,161.9924975836468,0
6265,3872,,Purchase,Houston,ATM,Morning,0,51.90820654547626,0
6266,3942,445.17119891847597,Purchase,Chicago,POS,Afternoon,0,56.892321984577194,0
6267,3773,2180.4014309337067,Purchase,Miami,POS,Morning,0,11.379849174481539,0
6268,3504,9711.013861691918,Deposit,Los Angeles,Laptop,Night,0,8.788796037392753,0
6269,2308,9792.589301516644,Deposit,Chicago,POS,Morning,0,41.26653749197665,0
6270,4310,6552.728070373638,Purchase,Miami,ATM,Night,0,37.09342312337044,0
6271,2700,8802.265605391984,Purchase,Miami,Mobile,Night,0,21.397631504383213,0
6272,4670,2147.477691099546,Purchase,Chicago,POS,Morning,0,53.83633672095165,0
6273,3700,9720.70052082447,Purchase,Los Angeles,Mobile,Afternoon,1,33.01550678766905,0
6274,3719,1436.420652894251,Withdrawal,Houston,POS,Afternoon,1,11.21792019473902,1
6275,4629,1020.2406299347662,Withdrawal,Miami,POS,Morning,1,23.978268608537018,0
6276,4443,1130.9932770802561,Withdrawal,New York,Laptop,Afternoon,0,52.79290677230394,0
6277,1494,5735.547953492921,Deposit,New York,POS,Night,0,2.098950837522368,0
6278,2647,7811.934263173343,Transfer,New York,ATM,Night,0,50.438258570634666,0
6279,2942,3673.0051069675847,Purchase,Houston,POS,Afternoon,0,57.14705691076989,0
6280,2068,9779.180917983404,Withdrawal,Miami,Mobile,Afternoon,1,22.61521543735932,0
6281,2424,4349.857179802111,Withdrawal,Los Angeles,POS,Night,1,17.802455340824952,1
6282,4318,1512.9810222244307,Withdrawal,Los Angeles,ATM,Morning,0,10.780351263423364,0
6283,4687,4665.007814379505,Purchase,Houston,POS,Afternoon,0,3.360408389303231,0
6284,1596,6793.581282570174,Purchase,Miami,Mobile,Afternoon,1,40.914046655572825,1
6285,1449,8323.935547238743,Transfer,Chicago,POS,Morning,1,11.086407268826257,1
6286,1484,4593.095216666363,Deposit,Chicago,Laptop,Night,0,53.79562295164984,0
6287,1645,5940.132192231183,Transfer,Miami,POS,Morning,1,27.88946577901161,0
6288,3667,2680.773674466945,Purchase,Miami,Mobile,Morning,0,58.4018662492276,0
6289,4089,6462.7060987910845,Transfer,Los Angeles,Mobile,Morning,1,58.810083065807,0
6290,2629,9859.859720063934,Withdrawal,Houston,Mobile,Afternoon,0,48.231660999282454,0
6291,1661,500.0451901520606,Transfer,Houston,Laptop,Night,1,26.945461285071918,1
6292,1757,8866.441400344625,Withdrawal,Los Angeles,POS,Night,0,28.279647359168745,0
6293,1288,5627.202202647552,Transfer,New York,Mobile,Afternoon,0,57.083962620072356,0
6294,4485,2528.465609027376,Withdrawal,Chicago,Laptop,Morning,0,43.933688185932645,0
6295,1720,9549.348202992487,Transfer,Miami,Laptop,Afternoon,1,24.638931753082147,0
6296,1637,4838.709487558401,Deposit,Chicago,Mobile,Morning,0,51.887808592716176,0
6297,3282,3323.5856142171224,Transfer,Chicago,ATM,Morning,0,17.037305790173964,0
6298,3463,1823.161306425703,Purchase,Houston,POS,Morning,0,56.27278411724812,0
6299,3985,2452.0775804640543,Purchase,Los Angeles,Mobile,Morning,0,15.30676702918902,0
6300,1498,8330.16192549851,Withdrawal,New York,POS,Afternoon,0,44.24834445240955,0
6301,4021,6147.955993078486,Purchase,New York,Laptop,Morning,1,39.19174090772636,0
6302,1633,9133.323738688277,Withdrawal,Los Angeles,POS,Afternoon,1,35.58950689385459,0
6303,2673,2327.3648370562805,Deposit,Chicago,ATM,Morning,0,28.61906894906078,0
6304,3030,1220.1743527505257,Purchase,Los Angeles,POS,Afternoon,0,33.89523276796219,0
6305,4067,70.81443444614416,Purchase,Los Angeles,Mobile,Night,0,41.85603985600478,0
6306,1114,5083.541755783778,Withdrawal,Miami,Mobile,Afternoon,0,38.369737988437365,0
6307,3979,,Deposit,Miami,Mobile,Night,0,17.31682824611441,0
6308,1673,6952.7030354982035,Deposit,Chicago,POS,Afternoon,0,17.029792378770093,0
6309,2736,3090.861973731809,Transfer,Houston,Mobile,Night,0,39.29827779119224,0
6310,2257,8769.817244431455,Withdrawal,New York,POS,Afternoon,0,9.994951470445697,0
6311,4611,7819.405437219717,Withdrawal,Miami,POS,Morning,0,58.5271760159358,0
6312,4082,163.99750910462717,Deposit,Chicago,Mobile,Night,0,50.960094719531014,0
6313,3253,8170.436200604814,Withdrawal,Los Angeles,ATM,Morning,1,27.727880270679044,0
6314,4750,3012.2623048125747,Purchase,Miami,Mobile,Night,1,31.97493789758377,0
6315,3294,1505.2379111901748,Purchase,Los Angeles,Laptop,Morning,0,21.901699251198973,0
6316,4630,2271.045088973375,Purchase,Los Angeles,Laptop,Morning,0,9.993017480901983,0
6317,3805,4691.112245707639,Withdrawal,Miami,ATM,Afternoon,0,35.896792807744724,0
6318,4198,4254.43059140943,Transfer,Chicago,Laptop,Morning,0,59.33904568825602,0
6319,1146,2895.984120748525,Transfer,New York,ATM,Night,0,10.613270686433543,0
6320,3165,1730.4610388482567,Deposit,Chicago,POS,Night,0,32.630702170507234,0
6321,4982,7624.685588525271,Withdrawal,Houston,Laptop,Night,0,57.65040282794174,0
6322,4453,9901.19673951182,Deposit,Houston,ATM,Afternoon,1,58.956487205486624,0
6323,1411,7780.137888392707,Withdrawal,New York,Mobile,Afternoon,0,29.66954888472784,0
6324,2687,2966.410307038697,Transfer,Houston,Laptop,Night,0,5.312704250312044,0
6325,4655,2455.6415245072126,Purchase,Los Angeles,Laptop,Morning,0,15.75121448974539,0
6326,3410,2184.482101898723,Withdrawal,Houston,ATM,Afternoon,0,42.52141195820243,0
6327,2532,1375.5837941454724,Transfer,Miami,POS,Morning,0,5.110712614272173,0
6328,1136,5517.79219142609,Transfer,Los Angeles,ATM,Afternoon,0,38.63192331183647,0
6329,4246,6057.949715813908,Transfer,Chicago,ATM,Afternoon,1,27.573600777225526,1
6330,4360,7057.971580024741,Purchase,New York,Laptop,Afternoon,0,11.660762743308524,0
6331,4005,6805.331575627343,Transfer,Miami,ATM,Afternoon,0,6.875011601796441,0
6332,4552,2930.409779720991,Deposit,Miami,Mobile,Night,0,41.295443945217386,0
6333,1018,3309.806943914497,Transfer,New York,ATM,Afternoon,0,11.388955397942334,0
6334,3242,6818.330209068955,Transfer,Houston,Mobile,Afternoon,1,31.840780312884917,0
6335,3377,3500.981931428447,Withdrawal,New York,Mobile,Night,1,30.088485359709672,0
6336,2959,2134.1056642969374,Withdrawal,New York,ATM,Night,0,40.744717582908635,0
6337,3222,3749.618175430428,Withdrawal,Houston,POS,Night,0,26.447719607816293,0
6338,2001,2728.120734203997,Transfer,Chicago,Mobile,Night,0,55.00881478166955,0
6339,1448,892.2440849735923,Transfer,New York,Mobile,Morning,1,51.29327904786261,0
6340,2948,,Deposit,Houston,Mobile,Night,0,49.23278865018078,0
6341,1945,,Purchase,Miami,POS,Night,0,17.36007640132481,0
6342,2377,2205.305498667126,Transfer,New York,ATM,Night,1,59.11197067062337,0
6343,2522,657.0742732567654,Purchase,New York,POS,Morning,0,31.92551751381948,0
6344,1140,7390.8860991382835,Transfer,Chicago,ATM,Night,0,58.62111598748201,0
6345,3805,2123.170972375503,Purchase,Chicago,Mobile,Morning,0,50.61720873767025,0
6346,2920,3940.420539474234,Withdrawal,Miami,Laptop,Afternoon,1,52.030418912489736,1
6347,3977,650.7111698514587,Transfer,Chicago,Mobile,Morning,0,42.642054569271274,0
6348,1092,,Deposit,Miami,ATM,Night,0,11.255713497144065,0
6349,1238,7931.093760513061,Purchase,New York,POS,Morning,0,57.52326495449928,0
6350,1204,8045.9205046828665,Withdrawal,Houston,Mobile,Morning,0,24.612623120874222,0
6351,3607,2078.777400628227,Deposit,Chicago,Mobile,Morning,1,56.67132214710969,0
6352,2456,3365.7793126158285,Withdrawal,Miami,ATM,Morning,0,52.78134561623512,0
6353,1244,1351.0418067464982,Transfer,Chicago,ATM,Morning,1,49.52213860975591,0
6354,1831,750.9845765463746,Deposit,Chicago,Laptop,Morning,1,1.4796697426548509,0
6355,4388,9921.79542733961,Purchase,Los Angeles,Mobile,Morning,0,35.0208746751266,0
6356,3972,6559.383572935943,Purchase,New York,Mobile,Morning,0,15.396441576033705,0
6357,1294,5425.5441268912045,Deposit,Chicago,Mobile,Afternoon,0,52.95125427204985,0
6358,3687,7657.330019048943,Purchase,Houston,Laptop,Afternoon,0,42.39014047046474,0
6359,1855,8402.370825280364,Withdrawal,Los Angeles,Laptop,Night,0,39.27334257104213,0
6360,4353,8069.080532766828,Deposit,Miami,Mobile,Night,0,54.366214380280184,0
6361,3064,175.2290984058673,Purchase,Miami,ATM,Night,0,18.44473284729969,0
6362,1070,1876.2109029230799,Withdrawal,Houston,POS,Night,0,7.364272983639982,0
6363,2292,6552.5039681571325,Purchase,Houston,Mobile,Night,0,19.016828124084217,0
6364,2348,3763.8358845615894,Withdrawal,New York,Mobile,Night,0,11.826709154003684,0
6365,4865,9825.001684100458,Transfer,Houston,Mobile,Afternoon,0,15.90595167174631,0
6366,1304,66573.93878456159,Withdrawal,Miami,ATM,Afternoon,0,172.0515666611867,0
6367,4522,9565.923598204772,Purchase,New York,Laptop,Afternoon,0,27.866481381451244,0
6368,2030,2022.4503516414802,Withdrawal,Houston,POS,Morning,0,58.87806366961891,0
6369,2337,8640.930710869081,Purchase,Houston,POS,Morning,0,25.69008361364224,0
6370,1816,3220.309535094101,Deposit,Miami,Laptop,Night,0,9.956358669796167,0
6371,2126,9895.75243429569,Deposit,New York,Mobile,Afternoon,0,52.61781271029261,0
6372,1820,1585.3098340107415,Transfer,Los Angeles,Mobile,Night,0,17.3054124695803,0
6373,1192,5168.234790194882,Withdrawal,Los Angeles,POS,Afternoon,0,7.363310455367545,0
6374,2776,7930.516893032848,Transfer,New York,POS,Afternoon,0,39.87139767383774,0
6375,4645,4332.098381234318,Deposit,Houston,Mobile,Night,0,16.124499080378875,0
6376,1528,4686.159761274591,Withdrawal,Houston,ATM,Night,0,1.9433676323394689,0
6377,3218,9863.694397102354,Withdrawal,New York,Mobile,Morning,0,40.15447090991122,0
6378,4608,4258.828421508521,Transfer,Los Angeles,ATM,Afternoon,1,5.271464472875603,0
6379,1250,6044.680284984645,Transfer,Chicago,Mobile,Morning,0,1.1331213345775424,0
6380,2788,554.8512101447556,Withdrawal,Miami,POS,Morning,0,41.25175309674297,0
6381,4458,8423.678701300498,Withdrawal,New York,Mobile,Morning,0,27.736833934322917,0
6382,4278,6485.19880930564,Withdrawal,Chicago,Mobile,Morning,0,48.46158704978592,0
6383,3588,4046.1608275995072,Transfer,Miami,Laptop,Afternoon,0,10.694324221053087,0
6384,4700,171.5337041456523,Purchase,Chicago,Mobile,Afternoon,0,31.13162805112556,0
6385,3026,5920.771517729104,Deposit,Chicago,Mobile,Morning,0,7.846201526992337,0
6386,3463,136.45170655678032,Deposit,Miami,Mobile,Afternoon,0,25.173134166930556,0
6387,3841,22.024102951088906,Transfer,Chicago,POS,Morning,0,22.025940932579093,0
6388,2403,6164.824635872053,Withdrawal,Los Angeles,Mobile,Night,1,38.654004817026454,1
6389,2167,1898.280502672197,Deposit,New York,ATM,Morning,0,37.781961209295694,0
6390,3072,,Deposit,Los Angeles,ATM,Night,0,16.234628231003867,0
6391,4893,6536.182942669109,Deposit,Los Angeles,Mobile,Morning,1,3.990198906276881,1
6392,3715,546.4349075143491,Deposit,Miami,POS,Morning,0,7.181959618497256,0
6393,2096,3140.921559130818,Withdrawal,Miami,ATM,Afternoon,0,54.862770483604905,0
6394,3679,1502.8247023987706,Transfer,Miami,Mobile,Night,0,43.867835138192675,0
6395,2847,5805.961934267373,Withdrawal,Chicago,Mobile,Afternoon,1,56.60241775383172,0
6396,4904,6621.033895726684,Withdrawal,Chicago,ATM,Morning,1,37.44586891244198,1
6397,4164,7214.147177454445,Deposit,New York,POS,Night,0,52.878103065670295,0
6398,1504,2559.7598570164687,Deposit,Chicago,POS,Morning,1,46.59726159056663,1
6399,2621,901.6050188494742,Withdrawal,New York,ATM,Night,0,15.440449995461014,0
6400,3383,796.0497328495593,Withdrawal,Los Angeles,Mobile,Night,1,45.23672150015098,0
6401,3472,4267.25396902273,Withdrawal,New York,POS,Morning,0,36.95361789319666,0
6402,3546,9458.985646536523,Purchase,New York,Laptop,Morning,0,11.018759602139669,0
6403,2387,2185.113052127776,Deposit,Miami,Mobile,Afternoon,0,6.5526771052695665,0
6404,3994,2574.8485974020778,Transfer,Chicago,POS,Afternoon,0,22.633094301437808,0
6405,3677,1017.8791330375308,Transfer,Houston,Mobile,Morning,0,35.55614681598609,0
6406,4816,6059.647036200363,Transfer,Houston,Laptop,Afternoon,1,33.8447697998148,0
6407,2222,6801.930010732277,Purchase,Miami,ATM,Afternoon,1,29.39034164972908,1
6408,1717,6432.882769525992,Purchase,Los Angeles,Laptop,Morning,0,29.24911756371894,0
6409,4484,8612.691128017364,Transfer,Los Angeles,Mobile,Night,0,1.9730224255203108,0
6410,1338,4869.394091910456,Transfer,Los Angeles,ATM,Morning,0,2.2733957463738292,0
6411,1658,1353.2258372629738,Transfer,New York,Laptop,Afternoon,0,25.058783010589714,0
6412,1961,2901.1572557370823,Withdrawal,Chicago,POS,Morning,0,31.395304488989808,0
6413,1428,6627.675434479304,Deposit,Los Angeles,Laptop,Morning,1,40.857174014780405,0
6414,4854,6135.088517678183,Purchase,Houston,Mobile,Night,0,40.24803520850335,0
6415,1898,,Purchase,New York,POS,Night,0,59.12211617415136,0
6416,1138,6832.8145426999845,Withdrawal,Los Angeles,Laptop,Afternoon,1,24.11612476433055,1
6417,4764,6377.53459522926,Purchase,Los Angeles,Mobile,Afternoon,0,8.478158088143815,0
6418,3989,8814.435645754867,Transfer,Chicago,ATM,Afternoon,0,18.757589227819647,0
6419,1541,5864.303611008183,Purchase,Chicago,Laptop,Afternoon,1,46.22672321706632,0
6420,3104,7788.227573418559,Withdrawal,New York,ATM,Afternoon,0,15.387624347204856,0
6421,2255,2494.584488105014,Deposit,Houston,POS,Morning,0,49.2315941708535,0
6422,3705,6785.044020044789,Transfer,Miami,ATM,Morning,0,48.55733712763716,0
6423,3482,,Purchase,Houston,Mobile,Afternoon,0,28.683440166163145,0
6424,1383,3863.465955719334,Transfer,Chicago,POS,Night,0,44.074254719970924,0
6425,3607,7793.25083151308,Deposit,Chicago,Laptop,Night,0,48.27107083212434,0
6426,1193,7250.6451189424,Purchase,Miami,ATM,Afternoon,0,43.85244602190554,0
6427,4807,604.6667067495066,Transfer,Houston,POS,Morning,1,19.451669802515987,1
6428,4719,5819.268013144482,Withdrawal,Houston,POS,Night,0,11.023274534261635,0
6429,3581,1310.591598516016,Withdrawal,Miami,Laptop,Night,0,8.034913097539565,0
6430,3565,9673.518530583606,Deposit,Chicago,Laptop,Night,0,57.84220503208727,0
6431,3763,8115.960951979556,Deposit,New York,Laptop,Night,0,6.574525472370346,0
6432,3798,1106.14077445873,Deposit,Houston,Laptop,Morning,1,27.011338130071238,0
6433,3232,1226.3024565003072,Purchase,Los Angeles,ATM,Morning,0,6.996004344250739,0
6434,2895,5948.793810577064,Deposit,Houston,POS,Night,0,47.89302419518407,0
6435,3339,3455.4428499901014,Purchase,Houston,Laptop,Morning,0,33.6350369227859,0
6436,4406,358.7095321403617,Transfer,Houston,POS,Morning,1,11.36706561057912,0
6437,1731,5420.9986632522005,Withdrawal,Chicago,POS,Afternoon,0,57.62225136521572,0
6438,3163,3884.5725458616107,Transfer,Los Angeles,Mobile,Afternoon,0,51.05316962380933,0
6439,3872,1019.7541587937092,Withdrawal,Houston,Mobile,Afternoon,0,8.490830157648873,0
6440,4120,8021.184718637267,Deposit,New York,Laptop,Afternoon,0,48.983481233438965,0
6441,1684,9151.616885135272,Transfer,Los Angeles,Laptop,Night,0,50.82072656464192,0
6442,1081,7568.373400801159,Transfer,Miami,Mobile,Afternoon,0,46.53615103931208,0
6443,3881,8225.99887706261,Deposit,New York,POS,Afternoon,0,21.71772133281189,0
6444,3380,2172.7407669885124,Transfer,Miami,Laptop,Morning,0,16.134694626567452,0
6445,3604,2643.093779676824,Purchase,Houston,ATM,Night,0,31.97023389966544,0
6446,3382,2093.1901275888854,Withdrawal,Chicago,Laptop,Morning,0,28.980598360901922,0
